ítem_id;location;timestamp;price;promapplie
SM-F721BLBKARO;7270;20220908;174999.08;                1
SM-S908EZKMARO;7560;20220908;286998.86;                1
SM-F721BLVKARO;7270;20220908;174999.08;                1
SM-F936BZELARO;7270;20220908;379999.00;                0
SM-A032MZKAARO;7270;20220908;31499.00;                0
SM-F721BLBKARO;7270;20220908;174999.08;                1
SM-F721BLVKARO;7270;20220908;-219999.00;                0
SM-F721BLVKARO;7730;20220908;174999.08;                1
SM-F721BZAJARO;7730;20220908;169998.94;                1
SM-F721BLBKARO;7730;20220908;174999.08;                1
SM-G781BZRLARO;7730;20220908;121999.00;                1
SM-F721BZAJARO;7730;20220908;174999.08;                1
SM-F721BLBKARO;7320;20220908;174999.08;                1
SM-F721BZAJARO;7320;20220908;219999.00;                0
SM-S908EZWMARO;7730;20220908;331999.00;                0
SM-F721BLVKARO;7280;20220908;174999.08;                1
SM-F936BZAMARO;7230;20220908;339999.05;                1
SM-G781BLVLARO;7230;20220908;141999.00;                0
SM-F721BLVKARO;7280;20220908;174999.08;                1
SM-F721BLBKARO;7280;20220908;219999.00;                0
SM-A226BZALARO;7230;20220908;69999.00;                0
SM-F721BLVKARO;7280;20220908;164999.03;                1
SM-F936BZAMARO;7280;20220908;409999.00;                0
SM-G781BZBLARO;7490;20220908;141999.00;                0
SM-A035MZKEARO;7490;20220908;42999.00;                0
SM-S908EZWMARO;7490;20220908;331999.00;                0
SM-G781BZRLARO;7490;20220908;141999.00;                0
SM-F721BLBKARO;7860;20220908;169998.94;                1
SM-F721BLBKARO;7860;20220908;164999.03;                1
SM-A135MZKKARO;7490;20220908;60999.00;                0
SM-A135MLBEARO;7650;20220908;48694.78;                0
SM-F721BLBKARO;7490;20220908;169998.94;                1
SM-F721BLVKARO;7860;20220908;174999.08;                1
SM-F721BLBKARO;7650;20220908;199094.11;                0
SM-G781BLVLARO;7860;20220908;141999.00;                0
SM-S908EZWMARO;7490;20220908;331999.00;                0
SM-G781BZBLARO;7860;20220908;141999.00;                0
SM-F721BLBKARO;7650;20220908;199094.11;                0
SM-A035MZKAARO;7650;20220908;32173.04;                0
SM-F721BZAJARO;7860;20220908;174999.08;                1
SM-A035MZKFARO;7490;20220908;47999.01;                0
SM-F721BLBKARO;7490;20220908;219999.00;                0
SM-A536EZKAARO;7650;20220908;106955.65;                0
SM-F721BLVKARO;7860;20220908;174999.08;                1
SM-F721BZAJARO;7860;20220908;149999.06;                1
SM-A325MZBMARO;7660;20220908;66086.09;                0
SM-A325MZBMARO;7660;20220908;66086.09;                0
SM-S908EZKMARO;7660;20220908;288694.78;                0
SM-A035MZKEARO;7660;20220908;37390.43;                0
SM-A325MZBMARO;7660;20220908;66086.09;                0
SM-A135MZKKARO;7660;20220908;53042.61;                0
SM-A325MZBMARO;7660;20220908;66086.09;                0
SM-A235MLBEARO;7660;20220908;63477.39;                0
SM-A135MZKKARO;7660;20220908;53042.61;                0
SM-A135MZKKARO;7660;20220908;53042.61;                0
SM-G781BLVLARO;7660;20220908;123477.39;                0
SM-F721BZAJARO;7660;20220908;199094.11;                0
SM-A035MZKFARO;7660;20220908;41738.26;                0
SM-A235MLBEARO;7660;20220908;63477.39;                0
SM-A035MZKFARO;7660;20220908;41738.26;                0
SM-F721BLVKARO;7660;20220908;199094.11;                0
SM-F936BZKLARO;7660;20220908;343890.49;                0
SM-A035MZKEARO;7660;20220908;37390.43;                0
SM-A325MZBMARO;7660;20220908;66086.09;                0
SM-G781BZRLARO;7660;20220908;123477.39;                0
SM-A528BZKMARO;7660;20220908;106955.65;                0
SM-S901EZKLARO;7660;20220908;187825.22;                0
SM-F721BLVKARO;7800;20220908;199094.11;                0
SM-G781BZBLARO;7800;20220908;123477.39;                0
SM-F721BLBKARO;7800;20220908;199094.11;                0
SM-A325MZKMARO;7820;20220908;75999.00;                0
SM-F721BLBKARO;7800;20220908;199094.11;                0
SM-F721BLBKARO;7800;20220908;199094.11;                0
SM-S908EZKMARO;7820;20220908;286998.86;                1
SM-A235MZKEARO;7800;20220908;63477.39;                0
SM-F936BZAMARO;7800;20220908;371039.82;                0
SM-F936BZKLARO;7800;20220908;343890.49;                0
SM-A235MZKEARO;7800;20220908;63477.39;                0
SM-S908EDRMARO;7800;20220908;288694.78;                0
SM-F721BLBKARO;7800;20220908;199094.11;                0
SM-F721BLBKARO;7800;20220908;199094.11;                0
SM-A325MZKMARO;7800;20220908;66086.09;                0
SM-F721BLBKARO;7800;20220908;199094.11;                0
SM-A035MZKAARO;7800;20220908;32173.04;                0
SM-S908EZWMARO;7800;20220908;288694.78;                0
SM-F721BLBKARO;7800;20220908;199094.11;                0
SM-A135MZKKARO;7800;20220908;53042.61;                0
SM-F721BLBKARO;7800;20220908;199094.11;                0
SM-F721BLBKARO;7800;20220908;0.00;                1
SM-F936BZAMARO;7800;20220908;-371039.82;                0
SM-F936BZELARO;7300;20220908;309999.00;                1
SM-F936BZAMARO;7300;20220908;339999.05;                1
SM-F721BLVKARO;7300;20220908;174999.08;                1
SM-F721BLBKARO;7150;20220908;219999.00;                0
SM-F721BLVKARO;7150;20220908;174999.08;                1
SM-F721BLVKARO;7150;20220908;169998.94;                1
SM-A336MZKFARO;7150;20220908;99999.00;                0
SM-F721BLBKARO;7150;20220908;169998.94;                1
SM-F936BZAMARO;7150;20220908;339999.05;                1
SM-A536EZKAARO;7240;20220908;122999.00;                0
SM-F936BZELARO;7240;20220908;309999.00;                1
SM-A536EZKAARO;7240;20220908;122999.00;                0
SM-F721BLBKARO;7360;20220908;174999.08;                1
SM-A032MZKAARO;7360;20220908;31499.00;                0
SM-G781BZRLARO;7170;20220908;121999.00;                1
SM-G781BZBLARO;7170;20220908;121999.00;                1
SM-F721BLVKARO;7170;20220908;219999.00;                0
SM-G780GZBLARO;7170;20220908;-94999.00;                0
SM-A035MZKFARO;10050;20220908;43199.10;                1
SM-A032MCKAARO;10050;20220908;31499.00;                0
SM-F721BLVKARO;7640;20220908;219999.00;                0
SM-F721BLVKARO;7640;20220908;219999.00;                0
SM-F721BLBKARO;7640;20220908;174999.08;                1
SM-F721BZAJARO;7640;20220908;219999.00;                0
SM-A035MZKFARO;7640;20220908;47999.01;                0
SM-F721BLBKARO;7640;20220908;174999.08;                1
SM-F721BLBKARO;7640;20220908;219999.00;                0
SM-A536EZOAARO;7210;20220908;122999.00;                0
SM-F721BZAJARO;7210;20220908;219999.00;                0
SM-F721BLBKARO;7210;20220908;174999.08;                1
SM-F721BLBKARO;7210;20220908;174999.08;                1
SM-F936BZAMARO;7210;20220908;339999.05;                1
SM-F936BZKLARO;7210;20220908;379999.00;                0
SM-F721BLVKARO;7210;20220908;174999.08;                1
SM-F721BLBKARO;7210;20220908;174999.08;                1
SM-F721BLVKARO;7210;20220908;174999.08;                1
SM-A325MZKMARO;7210;20220908;75999.00;                0
SM-S901EZKLARO;7210;20220908;185999.12;                1
SM-G781BZBLARO;7420;20220908;121999.00;                1
SM-A135MZKKARO;7420;20220908;60999.00;                0
SM-G781BZBLARO;7940;20220908;123477.39;                0
SM-A035MZBEARO;7940;20220908;37390.43;                0
SM-A035MZKEARO;7940;20220908;37390.43;                0
SM-G781BZGLARO;7940;20220908;123477.39;                0
SM-S906EZKMARO;7940;20220908;243477.39;                0
SM-S901EZWLARO;7940;20220908;187825.22;                0
SM-S901EZWLARO;7940;20220908;187825.22;                0
SM-S901EZWLARO;7940;20220908;-187825.22;                0
SM-A325MZKMARO;7340;20220908;75999.00;                0
SM-S908EZWMARO;7190;20220908;331999.00;                0
SM-A135MZKKARO;7190;20220908;60999.00;                0
SM-A226BZALARO;7190;20220908;69999.00;                0
SM-F721BZAJARO;7190;20220908;174999.08;                1
SM-F721BLBKARO;7190;20220908;174999.08;                1
SM-A032MCKAARO;7450;20220908;31499.00;                0
SM-F936BZELARO;7450;20220908;299998.95;                1
SM-A225MZKEARO;7460;20220908;64999.00;                0
SM-A536EZOAARO;7180;20220908;122999.00;                0
SM-F721BLBKARO;7180;20220908;174999.08;                1
SM-A135MZKKARO;7180;20220908;60999.00;                0
SM-F721BZAJARO;7180;20220908;174999.08;                1
SM-A226BZALARO;7740;20220908;69999.00;                0
SM-F721BZAJARO;7740;20220908;174999.08;                1
SM-A035MZKFARO;7740;20220908;47999.01;                0
SM-F936BZELARO;7750;20220908;379999.00;                0
SM-G781BLVLARO;7760;20220908;121999.00;                1
SM-S901EZKLARO;7750;20220908;215999.00;                0
SM-F721BLBKARO;7760;20220908;219999.00;                0
SM-A035MZKFARO;7750;20220908;47999.01;                0
SM-F721BLVKARO;7760;20220908;174999.08;                1
SM-G781BZBLARO;7750;20220908;121999.00;                1
SM-F721BLBKARO;7760;20220908;174999.08;                1
SM-F936BZAMARO;7760;20220908;409999.00;                0
SM-F721BLVKARO;7760;20220908;219999.00;                0
SM-F721BLBKARO;7760;20220908;174999.08;                1
SM-G781BZBLARO;7760;20220908;141999.00;                0
SM-F721BLVKARO;7760;20220908;174999.08;                1
SM-A135MZKKARO;7760;20220908;60999.00;                0
SM-F936BZAMARO;7760;20220908;339999.05;                1
SM-F721BLBKARO;7760;20220908;219999.00;                0
SM-F721BZAJARO;7510;20220908;174999.08;                1
SM-A035MZKEARO;7760;20220908;42999.00;                0
SM-F721BZAJARO;7760;20220908;174999.08;                1
SM-F721BZAJARO;7510;20220908;219999.00;                0
SM-F721BLBKARO;7510;20220908;174999.08;                1
SM-A035MZKEARO;7760;20220908;42999.00;                0
SM-F721BLBKARO;7760;20220908;174999.08;                1
SM-A135MZKKARO;7510;20220908;60999.00;                0
SM-G781BZGLARO;7760;20220908;141999.00;                0
SM-A135MLBEARO;7510;20220908;55999.00;                0
SM-G781BZBLARO;7510;20220908;141999.00;                0
SM-F721BLVKARO;7760;20220908;219999.00;                0
SM-A135MLBEARO;7510;20220908;55999.00;                0
SM-A035MZKFARO;7760;20220908;47999.01;                0
SM-G781BZGLARO;7510;20220908;141999.00;                0
SM-F721BZAJARO;7510;20220908;174999.08;                1
SM-G781BZRLARO;7510;20220908;-141999.00;                0
SM-G781BZGLARO;7390;20220908;141999.00;                0
SM-F721BLBKARO;7390;20220908;174999.08;                1
SM-F721BLVKARO;7390;20220908;219999.00;                0
SM-F721BLBKARO;7390;20220908;219999.00;                0
SM-A035MZKFARO;7390;20220908;47999.01;                0
SM-F721BLBKARO;7390;20220908;174999.08;                1
SM-F721BLVKARO;7390;20220908;219999.00;                0
SM-F721BLVKARO;7390;20220908;219999.00;                0
SM-F721BLVKARO;7390;20220908;174999.08;                1
SM-A235MZKEARO;7500;20220908;72999.00;                0
SM-G781BZGLARO;7390;20220908;141999.00;                0
SM-F721BLVKARO;7500;20220908;174999.08;                1
SM-F721BLVKARO;7390;20220908;219999.00;                0
SM-G781BZBLARO;7500;20220908;116999.08;                1
SM-F721BLBKARO;7500;20220908;219999.00;                0
SM-F721BZAJARO;7390;20220908;219999.00;                0
SM-F721BLVKARO;7500;20220908;169998.94;                1
SM-A135MZKKARO;7500;20220908;60999.00;                0
SM-A235MLBEARO;7390;20220908;72999.00;                0
SM-A135MZKKARO;7500;20220908;60999.00;                0
SM-F721BLBKARO;7390;20220908;174999.08;                1
SM-S901EZKLARO;7500;20220908;215999.00;                0
SM-F721BLBKARO;7390;20220908;174999.08;                1
SM-F721BZAJARO;7390;20220908;219999.00;                0
SM-S901EZKLARO;7500;20220908;185999.12;                1
SM-G781BZBLARO;7500;20220908;121999.00;                1
SM-F721BZAJARO;7500;20220908;174999.08;                1
SM-F721BLVKARO;7390;20220908;174999.08;                1
SM-A135MZKKARO;7500;20220908;60999.00;                0
SM-F721BLVKARO;7500;20220908;169998.94;                1
SM-F721BZAJARO;7500;20220908;219999.00;                0
SM-F721BZAJARO;7390;20220908;169998.94;                1
SM-F721BLVKARO;7500;20220908;219999.00;                0
SM-F721BLBKARO;7390;20220908;169998.94;                1
SM-F721BLBKARO;7390;20220908;219999.00;                0
SM-S908EZWMARO;7390;20220908;331999.00;                0
SM-S908EZWMARO;7390;20220908;331999.00;                0
SM-S901EZKLARO;7500;20220908;185999.12;                1
SM-A135MZKKARO;7500;20220908;-60999.00;                0
SM-F936BZAMARO;7390;20220908;339999.05;                1
SM-S901EZKLARO;7500;20220908;-215999.00;                0
SM-F721BLBKARO;7810;20220908;219999.00;                0
SM-F936BZAMARO;7810;20220908;334999.11;                1
SM-F721BLBKARO;7810;20220908;174999.08;                1
SM-F721BLBKARO;7810;20220908;-219999.00;                0
SM-F721BLVKARO;7470;20220908;174999.08;                1
SM-S901EZGLARO;7470;20220908;215999.00;                0
SM-A035MZKFARO;7470;20220908;47999.01;                0
SM-F721BLVKARO;7470;20220908;169998.94;                1
SM-A235MZKEARO;7670;20220908;65499.01;                1
SM-S901EZKLARO;7670;20220908;215999.00;                0
SM-A035MZBAARO;7670;20220908;36999.00;                0
SM-A235MZKEARO;7670;20220908;72999.00;                0
SM-F936BZELARO;7430;20220908;299998.95;                1
SM-A325MZKMARO;7440;20220908;75999.00;                0
SM-G781BZRLARO;7440;20220908;121999.00;                1
SM-G781BZBLARO;7440;20220908;121999.00;                1
SM-A035MZKAARO;7540;20220908;36999.00;                0
SM-S908EZKMARO;7400;20220908;331999.00;                0
SM-A135MZKKARO;7400;20220908;60999.00;                0
SM-F721BLVKARO;7400;20220908;174999.08;                1
SM-F936BZELARO;7400;20220908;309999.00;                1
SM-A920FZILARO;7400;20220908;48599.00;                0
SM-A336MZWFARO;7400;20220908;99999.00;                0
SM-F936BZAMARO;7400;20220908;339999.05;                1
SM-A536EZKAARO;7400;20220908;122999.00;                0
SM-G781BZBLARO;7760;20220909;127999.00;                0
SM-S901EZKLARO;7460;20220909;194399.00;                0
SM-A536EZKAARO;10000;20220908;122999.00;                0
SM-A035MZKEARO;10000;20220908;42999.00;                0
SM-G781BZBLARO;7510;20220909;141999.00;                0
SM-F721BLVKARO;7370;20220908;169998.94;                1
SM-G781BZRLARO;7370;20220908;141999.00;                0
SM-F721BLVKARO;7370;20220908;174999.08;                1
SM-A035MZKAARO;7370;20220908;36999.00;                0
SM-A235MZKEARO;7150;20220909;72999.00;                0
SM-G781BZGLARO;7760;20220909;127999.00;                0
SM-G781BZBLARO;7150;20220909;127999.00;                0
SM-A235MZKEARO;7220;20220909;62999.01;                1
SM-A235MZKEARO;7530;20220909;72999.00;                0
SM-A035MZKFARO;7670;20220909;47999.00;                0
SM-S901EZKLARO;7400;20220909;215999.00;                0
SM-A235MZKEARO;7530;20220909;72999.00;                0
SM-A325MZKMARO;7340;20220909;75999.00;                0
SM-A336MZKFARO;7460;20220909;84999.00;                0
SM-G781BZRLARO;7860;20220909;141999.00;                0
SM-A135MZKKARO;7260;20220909;60999.00;                0
SM-S901EZKLARO;7500;20220909;215999.00;                0
SM-G781BLVLARO;7500;20220909;127999.00;                0
SM-A536EZOAARO;7220;20220909;104499.00;                0
SM-A235MZKEARO;7630;20220909;72999.00;                0
SM-A336MZWFARO;7550;20220909;99999.00;                0
SM-A035MZKFARO;7480;20220909;47999.01;                0
SM-A035MZKFARO;7790;20220909;47999.01;                0
SM-A135MZKKARO;7790;20220909;60999.00;                0
SM-A135MZKKARO;7790;20220909;60999.00;                0
SM-A325MZKMARO;7790;20220909;75999.00;                0
SM-A035MZKFARO;7790;20220909;47999.01;                0
SM-G781BZBLARO;7790;20220909;141999.00;                0
SM-S908EZGMARO;7790;20220909;331999.00;                0
SM-G781BZGLARO;7790;20220909;141999.00;                0
SM-S908EZWMARO;7130;20220909;331999.00;                0
SM-S901EZKLARO;7130;20220909;215999.00;                0
SM-A135MZKKARO;7130;20220909;60999.00;                0
SM-A135MZKKARO;7130;20220909;60999.00;                0
SM-A135MZKKARO;7130;20220909;60999.00;                0
SM-A013MZKLARO;7410;20220909;12799.00;                0
SM-G781BZGLARO;7220;20220908;141999.00;                0
SM-A235MZKEARO;7410;20220909;65499.01;                1
SM-S901EZKLARO;7220;20220908;185999.12;                1
SM-A035MZKFARO;7410;20220909;47999.01;                0
SM-A135MZKKARO;7780;20220909;60999.00;                0
SM-S901EZKLARO;7780;20220909;185999.12;                1
SM-A528BZKMARO;7130;20220909;122999.00;                0
SM-A536EZOAARO;7220;20220908;122999.00;                0
SM-S908EZWMARO;7130;20220909;331999.00;                0
SM-A336MZKFARO;7780;20220909;99999.00;                0
SM-S908EZWMARO;7130;20220909;331999.00;                0
SM-A235MZKEARO;7830;20220909;72999.00;                0
SM-S908EZWMARO;7570;20220909;331999.00;                0
SM-G781BLVLARO;7780;20220909;121999.00;                1
SM-A032MZKAARO;7220;20220909;31499.00;                0
SM-A235MZKEARO;7220;20220908;72999.00;                0
SM-S901EZKLARO;7780;20220909;215999.00;                0
SM-A135MZKKARO;7780;20220909;60999.00;                0
SM-G781BLVLARO;7570;20220909;121999.00;                1
SM-A035MZKEARO;7780;20220909;42999.00;                0
SM-A035MZKFARO;7780;20220909;47999.01;                0
SM-S908EZWMARO;7570;20220909;331999.00;                0
SM-A035MZKFARO;10010;20220909;43199.10;                1
SM-F721BLBKARO;7570;20220909;239999.00;                0
SM-G780GZBLARO;10010;20220909;134999.00;                0
SM-A235MZKEARO;10010;20220909;72999.00;                0
SM-A035MZKEARO;10010;20220909;38699.10;                1
SM-S901EZKLARO;7570;20220909;215999.00;                0
SM-F721BLVKARO;7570;20220909;239999.00;                0
SM-F721BLVKARO;7570;20220909;194998.95;                1
SM-A035MZKEARO;7570;20220909;42999.00;                0
SM-F721BLVKARO;7570;20220909;-239999.00;                0
SM-G781BLVLARO;7260;20220909;121999.00;                1
SM-A035MZKEARO;7260;20220909;42999.00;                0
SM-A235MZKEARO;7260;20220909;72999.00;                0
SM-G781BZBLARO;7260;20220909;121999.00;                1
SM-S908EZWMARO;7260;20220909;331999.00;                0
SM-A035MZKEARO;7260;20220909;42999.00;                0
SM-A235MZKEARO;7260;20220909;72999.00;                0
SM-A325MZWMARO;7260;20220909;75999.00;                0
SM-A135MZKKARO;7260;20220909;60999.00;                0
SM-A035MZKFARO;7260;20220909;47999.01;                0
SM-A325MZWMARO;7990;20220909;75999.00;                0
SM-A035MZBAARO;7990;20220909;36999.00;                0
SM-A225MZKEARO;7990;20220909;58499.10;                1
SM-A032MCKAARO;7990;20220909;31499.00;                0
SM-A035MZBEARO;7990;20220909;38699.10;                1
SM-A035MZKFARO;7260;20220909;47999.01;                0
SM-A035MZKEARO;7990;20220909;42999.00;                0
SM-A032MCKAARO;7990;20220909;28349.10;                1
5033MR-BAOFAR11;7990;20220909;22799.00;                0
SM-A032MCKAARO;7990;20220909;31499.00;                0
SM-A035MZBAARO;7990;20220909;33299.10;                1
SM-A135MZKKARO;7260;20220909;60999.00;                0
SM-A235MLBEARO;7990;20220909;72999.00;                0
SM-A032MCKAARO;7990;20220909;28349.10;                1
SM-A032MCKAARO;7990;20220909;28349.10;                1
SM-F721BLBKARO;7260;20220909;239999.00;                0
SM-A035MZKFARO;7990;20220909;43199.10;                1
SM-A032MCKAARO;7990;20220909;28349.10;                1
SM-A032MCKAARO;7990;20220909;31499.00;                0
SM-A235MZKEARO;7260;20220909;72999.00;                0
SM-A032MCKAARO;7990;20220909;31499.00;                0
SM-F721BLVKARO;7260;20220909;219999.00;                0
SM-S908EZWMARO;7260;20220909;286998.86;                1
SM-G781BZRLARO;7260;20220909;121999.00;                1
SM-G781BZRLARO;7260;20220909;-141999.00;                0
SM-A235MZKEARO;7260;20220909;-72999.00;                0
SM-A035MZKFARO;7970;20220909;47999.01;                0
SM-A336MZWFARO;7970;20220909;89999.10;                1
SM-A032MCKAARO;10050;20220909;31499.00;                0
SM-A035MZBAARO;10050;20220909;36999.00;                0
SM-A035MZKEARO;10050;20220909;38699.10;                1
SM-A135MZKKARO;7520;20220909;60999.00;                0
SM-A135MZKKARO;7520;20220909;60999.00;                0
SM-S906EZGMARO;7120;20220909;244999.13;                1
SM-G781BZRLARO;7250;20220909;141999.00;                0
SM-G781BZGLARO;7250;20220909;141999.00;                0
SM-G781BZBLARO;7250;20220909;141999.00;                0
SM-G781BZRLARO;7250;20220909;141999.00;                0
SM-A536EZOAARO;7270;20220909;122999.00;                0
SM-A226BZALARO;7110;20220909;69999.00;                0
SM-S901EZKLARO;7270;20220909;185999.12;                1
SM-A226BZALARO;7110;20220909;69999.00;                0
SM-A336MZWFARO;7110;20220909;99999.00;                0
SM-S901EZKLARO;7270;20220909;215999.00;                0
SM-A135MZKKARO;7310;20220909;60999.00;                0
SM-G781BLVLARO;7310;20220909;141999.00;                0
SM-A536EZKAARO;7200;20220909;122999.00;                0
SM-A035MZKAARO;7200;20220909;36999.00;                0
SM-A135MZKKARO;7330;20220909;60999.00;                0
SM-F936BZELARO;7330;20220909;379999.00;                0
SM-A235MZKEARO;7330;20220909;72999.00;                0
SM-A135MZKKARO;7330;20220909;60999.00;                0
SM-A336MZWFARO;7160;20220909;99999.00;                0
SM-A235MZKEARO;7160;20220909;72999.00;                0
SM-A135MZKKARO;7660;20220909;53042.61;                0
SM-A035MZKEARO;7660;20220909;37390.43;                0
SM-A528BZKMARO;7660;20220909;106955.65;                0
SM-A325MZBMARO;7660;20220909;66086.09;                0
SM-S901EZKLARO;7660;20220909;187825.22;                0
SM-M236BLBKARO;7660;20220909;77390.43;                0
SM-A135MZKKARO;7660;20220909;53042.61;                0
SM-F721BLVKARO;7660;20220909;208694.78;                0
SM-A135MZKKARO;7660;20220909;53042.61;                0
SM-F711BZKBARO;7280;20220909;219999.00;                0
SM-A325MZWMARO;7280;20220909;75999.00;                0
SM-A135MZKKARO;7630;20220909;60999.00;                0
SM-A032MZBAARO;7630;20220909;31499.00;                0
SM-G781BZBLARO;7630;20220909;121999.00;                1
SM-G780GZBLARO;7240;20220909;134999.00;                0
SM-A536EZKAARO;7240;20220909;122999.00;                0
SM-A536EZKAARO;7240;20220909;113999.04;                1
SM-F721BZAJARO;7320;20220909;219999.00;                0
SM-S908EZKVARO;7320;20220909;331999.00;                0
SM-A336MZWFARO;7320;20220909;99999.00;                0
SM-G781BZBLARO;7820;20220909;141999.00;                0
SM-A325MZKMARO;7230;20220909;75999.00;                0
SM-A325MZKMARO;7560;20220909;75999.00;                0
SM-G781BZGLARO;7560;20220909;141999.00;                0
SM-A325MZKMARO;7560;20220909;75999.00;                0
SM-G781BZBLARO;7530;20220909;141999.00;                0
SM-G781BZBLARO;7530;20220909;141999.00;                0
SM-A336MZWFARO;7640;20220909;99999.00;                0
SM-S901EZKLARO;7640;20220909;185999.12;                1
SM-A135MZWEARO;7300;20220909;55999.00;                0
SM-S901EZKLARO;7300;20220909;185999.12;                1
SM-S908EDRMARO;7360;20220909;286998.86;                1
SM-S901EZKLARO;7360;20220909;215999.00;                0
SM-S901EZKLARO;7360;20220909;215999.00;                0
SM-A032MCKAARO;10000;20220909;28349.10;                1
SM-A135MZKKARO;10000;20220909;60999.00;                0
SM-A035MZBAARO;10000;20220909;33299.10;                1
SM-A035MZBAARO;10000;20220909;33299.10;                1
SM-A035MZKAARO;10000;20220909;33299.10;                1
SM-F721BLBKARO;7800;20220909;208694.78;                0
SM-F721BLVKARO;7800;20220909;208694.78;                0
SM-A528BZKMARO;7800;20220909;106955.65;                0
SM-G781BLVLARO;7800;20220909;123477.39;                0
SM-S901EZKLARO;7800;20220909;187825.22;                0
SM-A135MZKKARO;7800;20220909;53042.61;                0
SM-A325MZKMARO;7800;20220909;66086.09;                0
SM-A035MZKAARO;7800;20220909;32173.04;                0
SM-A325MZKMARO;7800;20220909;66086.09;                0
SM-S901EZKLARO;7800;20220909;187825.22;                0
SM-A032MZKAARO;7940;20220909;28390.00;                0
SM-A032MZKAARO;7940;20220909;28390.00;                0
SM-A225MZKEARO;7940;20220909;56520.87;                0
QT-S514_MNEAARO;7940;20220909;92515.13;                1
QT-S514_MROAARO;7940;20220909;115643.91;                1
QT-S514_MNEAARO;7940;20220909;34693.17;                1
QT-S514_MROAARO;7940;20220909;34693.17;                1
SM-S901EZKLARO;7370;20220909;185999.12;                1
SM-G990ELGAARO;7370;20220909;174999.00;                0
SM-A032MZKAARO;7850;20220909;31499.00;                0
SM-A035MZBEARO;7850;20220909;42999.00;                0
SM-A035MZKEARO;7810;20220909;42999.00;                0
SM-A135MZKKARO;7340;20220909;60999.00;                0
SM-A035MZKFARO;7340;20220909;47999.01;                0
SM-F936BZKLARO;7750;20220909;309999.00;                1
SM-A035MZKFARO;7750;20220909;47999.01;                0
SM-A013MZBLARO;7750;20220909;12799.00;                0
SM-G781BZGLARO;7750;20220909;121999.00;                1
SM-A135MZKKARO;7750;20220909;60999.00;                0
SM-A235MZKEARO;7750;20220909;72999.00;                0
SM-F936BZELARO;7750;20220909;379999.00;                0
SM-A235MZKEARO;7500;20220909;62049.00;                0
SM-A035MZKFARO;7710;20220909;47999.01;                0
SM-S908EZGMARO;7380;20220909;331999.00;                0
SM-S908EZKMARO;7380;20220909;331999.00;                0
SM-A035MZKAARO;7380;20220909;36999.00;                0
SM-F721BZAJARO;7720;20220909;174999.08;                1
SM-A336MZKFARO;7140;20220909;99999.00;                0
SM-S908EZGMARO;7140;20220909;331999.00;                0
SM-A235MZKEARO;7140;20220909;72999.00;                0
SM-A235MZKEARO;7140;20220909;72999.00;                0
SM-A135MZKKARO;7730;20220909;60999.00;                0
SM-F721BLBKARO;7730;20220909;239999.00;                0
SM-G781BZBLARO;7730;20220909;141999.00;                0
SM-F936BZKLARO;7730;20220909;379999.00;                0
SM-F721BZAJARO;7730;20220909;219999.00;                0
SM-A032MZKAARO;7730;20220909;31499.00;                0
SM-M127FZKEARO;7730;20220909;46999.00;                0
SM-A235MLBEARO;7440;20220909;72999.00;                0
SM-A336MZKFARO;7170;20220909;99999.00;                0
SM-A035MZKFARO;7180;20220909;47999.01;                0
SM-A226BZALARO;7180;20220909;69999.00;                0
SM-A135MZKKARO;7180;20220909;60999.00;                0
SM-F721BLVKARO;7760;20220909;239999.00;                0
SM-A032MZKAARO;7180;20220909;31499.00;                0
SM-G781BZRLARO;7760;20220909;141999.00;                0
SM-G781BZRLARO;7760;20220909;121999.00;                1
SM-A135MZKKARO;7760;20220909;60999.00;                0
SM-G781BZBLARO;7760;20220909;121999.00;                1
SM-G781BZRLARO;7760;20220909;-141999.00;                0
SM-A032MCKAARO;7740;20220909;31499.00;                0
SM-F721BLVKARO;7740;20220909;189999.05;                1
SM-G781BLVLARO;7420;20220909;121999.00;                1
SM-A035MZKEARO;7510;20220909;42999.00;                0
SM-A235MZKEARO;7510;20220909;72999.00;                0
SM-F721BLVKARO;7510;20220909;194998.95;                1
SM-S901EZKLARO;7510;20220909;185999.12;                1
SM-A035MZBAARO;7510;20220909;36999.00;                0
SM-A235MZKEARO;7500;20220909;72999.00;                0
SM-F936BZAMARO;7510;20220909;409999.00;                0
SM-S901EZKLARO;7500;20220909;215999.00;                0
SM-F936BZAMARO;7500;20220909;409999.00;                0
SM-A135MZKKARO;7510;20220909;60999.00;                0
SM-A035MZKFARO;7510;20220909;47999.01;                0
SM-G781BLVLARO;7500;20220909;141999.00;                0
SM-F721BZAJARO;7510;20220909;219999.00;                0
SM-S901EZKLARO;7500;20220909;215999.00;                0
SM-G781BLVLARO;7500;20220909;141999.00;                0
SM-F936BZAMARO;7500;20220909;339999.05;                1
SM-A035MZKFARO;7500;20220909;47999.01;                0
SM-F721BLBKARO;7500;20220909;189999.05;                1
SM-A035MZKEARO;7500;20220909;42999.00;                0
SM-F936BZELARO;7500;20220909;379999.00;                0
SM-A135MZKKARO;7500;20220909;60999.00;                0
SM-F721BZAJARO;7500;20220909;219999.00;                0
SM-A325MZWMARO;7500;20220909;75999.00;                0
SM-S908EZKMARO;7670;20220909;286998.86;                1
SM-A336MZKFARO;7670;20220909;99999.00;                0
